Policy,Sample,Gender,RatingArea,NCD,ProtectedNCD,DrivingRestriction,VehicleAge,LossYear,Exposures,DevelopedLoss,PurePrem
2529,TRAIN,Female,2B,1,N,Named,6,2013,0.22,15560.53524,70729.70564
2530,TRAIN,Female,2B,1,N,Named,6,2013,0.22,15560.53524,70729.70564
2531,TRAIN,Female,6A,4+,Y,Named,8,2014,0.27,19048.39278,70549.60289
2535,TRAIN,Female,6A,4+,Y,Named,8,2014,0.27,19048.39278,70549.60289
2536,TRAIN,Female,5B,0,N,Named,4,2013,0.18,12695.66807,70531.48928
2537,TRAIN,Female,5B,0,N,Named,4,2013,0.18,12695.66807,70531.48928
2538,TRAIN,Female,5B,0,N,Named,4,2013,0.18,12695.66807,70531.48928
2541,TRAIN,Female,1A,1,N,Named,8,2013,0.12,8462.08315,70517.35958
2542,TRAIN,Female,1A,1,N,Named,8,2013,0.12,8462.08315,70517.35958
2544,TRAIN,Female,1A,1,N,Named,8,2013,0.12,8462.08315,70517.35958
2546,TRAIN,Male,3A,1,N,Any,0,2014,0.07,4935.510383,70507.29119
2547,TRAIN,Male,3A,1,N,Any,0,2014,0.07,4935.510383,70507.29119
2548,TRAIN,Male,3A,1,N,Any,0,2014,0.07,4935.510383,70507.29119
2549,TRAIN,Male,3A,1,N,Any,0,2014,0.07,4935.510383,70507.29119
2553,TRAIN,Female,2B,2,N,Named,0,2013,0.07,4934.954507,70499.3501
2555,TRAIN,Female,2B,2,N,Named,0,2013,0.07,4934.954507,70499.3501
2558,TRAIN,Female,3B,2,N,Named,10,2013,0.1,7047.056638,70470.56638
2560,TRAIN,Female,3B,2,N,Named,10,2013,0.1,7047.056638,70470.56638
2561,TRAIN,Male,5A,1,N,Named,5,2014,0.09,6334.532028,70383.6892
2563,TRAIN,Male,5A,1,N,Named,5,2014,0.09,6334.532028,70383.6892
2565,TRAIN,Male,5A,1,N,Named,5,2014,0.09,6334.532028,70383.6892
2567,TRAIN,Male,1A,4+,N,Named,3,2013,0.46,32354.3632,70335.57217
2568,TRAIN,Male,1A,4+,N,Named,3,2013,0.46,32354.3632,70335.57217
2569,TRAIN,Male,1A,4+,N,Named,3,2013,0.46,32354.3632,70335.57217
2572,TRAIN,Male,1B,4+,N,Named,2,2014,0.1,7033.372067,70333.72067
2573,TRAIN,Male,1B,4+,N,Named,2,2014,0.1,7033.372067,70333.72067
2574,TRAIN,Male,1B,4+,N,Named,2,2014,0.1,7033.372067,70333.72067
2575,TRAIN,Male,1B,4+,N,Named,2,2014,0.1,7033.372067,70333.72067
2578,TRAIN,Female,2B,2,N,Named,6,2014,0.09,6328.582468,70317.58298
2579,TRAIN,Female,2B,2,N,Named,6,2014,0.09,6328.582468,70317.58298
2580,TRAIN,Female,2B,2,N,Named,6,2014,0.09,6328.582468,70317.58298
2582,TRAIN,Male,3A,0,N,Any,6,2014,0.26,18269.7003,70268.07808
2583,TRAIN,Male,3A,0,N,Any,6,2014,0.26,18269.7003,70268.07808
2584,TRAIN,Male,3A,0,N,Any,6,2014,0.26,18269.7003,70268.07808
2585,TRAIN,Male,3A,0,N,Any,6,2014,0.26,18269.7003,70268.07808
2586,TRAIN,Female,3A,2,N,Any,9,2014,0.11,7728.595707,70259.96097
2587,TRAIN,Female,3A,2,N,Any,9,2014,0.11,7728.595707,70259.96097
2588,TRAIN,Female,3A,2,N,Any,9,2014,0.11,7728.595707,70259.96097
2589,TRAIN,Female,3A,2,N,Any,9,2014,0.11,7728.595707,70259.96097
2592,TRAIN,Male,3A,0,N,Named,2,2013,0.3,21073.19315,70243.97717
2594,TRAIN,Male,3A,0,N,Named,2,2013,0.3,21073.19315,70243.97717
2595,TRAIN,Male,3A,0,N,Named,2,2013,0.3,21073.19315,70243.97717
2596,TRAIN,Female,4A,3,N,Named,4,2014,0.24,16799.69223,69998.71763
2599,TRAIN,Female,4A,3,N,Named,4,2014,0.24,16799.69223,69998.71763
2601,TRAIN,Male,2A,4+,N,Named,9,2014,0.11,7692.898344,69935.43949
2603,TRAIN,Male,2A,4+,N,Named,9,2014,0.11,7692.898344,69935.43949
2604,TRAIN,Male,2A,4+,N,Named,9,2014,0.11,7692.898344,69935.43949
2605,TRAIN,Male,2A,4+,N,Named,9,2014,0.11,7692.898344,69935.43949
2606,TRAIN,Female,3A,2,N,Named,0,2014,0.02,1397.038459,69851.92295
2607,TRAIN,Female,3A,2,N,Named,0,2014,0.02,1397.038459,69851.92295
2609,TRAIN,Female,3A,2,N,Named,0,2014,0.02,1397.038459,69851.92295
2610,TRAIN,Female,3A,2,N,Named,0,2014,0.02,1397.038459,69851.92295
2611,TRAIN,Male,4B,0,N,Any,3,2013,0.18,12571.4734,69841.51889
2613,TRAIN,Male,4B,0,N,Any,3,2013,0.18,12571.4734,69841.51889
2614,TRAIN,Male,4B,0,N,Any,3,2013,0.18,12571.4734,69841.51889
2616,TRAIN,Male,1A,3,N,Named,2,2013,0.14,9745.582221,69611.30158
2617,TRAIN,Male,1A,3,N,Named,2,2013,0.14,9745.582221,69611.30158
2618,TRAIN,Male,1A,3,N,Named,2,2013,0.14,9745.582221,69611.30158
2619,TRAIN,Male,1A,3,N,Named,2,2013,0.14,9745.582221,69611.30158
2624,TRAIN,Female,4B,4+,Y,Named,0,2013,0.15,10428.52079,69523.47193
2625,TRAIN,Female,4B,4+,Y,Named,0,2013,0.15,10428.52079,69523.47193
2626,TRAIN,Female,2B,4+,Y,Named,6,2013,0.16,11123.02003,69518.87519
2629,TRAIN,Female,2B,4+,Y,Named,6,2013,0.16,11123.02003,69518.87519
2631,TRAIN,Male,3A,4+,Y,Named,9,2013,0.2,13880.07565,69400.37825
2632,TRAIN,Male,3A,4+,Y,Named,9,2013,0.2,13880.07565,69400.37825
2633,TRAIN,Male,3A,4+,Y,Named,9,2013,0.2,13880.07565,69400.37825
2634,TRAIN,Male,3A,4+,Y,Named,9,2013,0.2,13880.07565,69400.37825
2635,TRAIN,Male,3A,4+,Y,Named,9,2013,0.2,13880.07565,69400.37825
2636,TRAIN,Male,2B,4+,N,Any,0,2014,0.5,34693.34532,69386.69064
2637,TRAIN,Male,2B,4+,N,Any,0,2014,0.5,34693.34532,69386.69064
2638,TRAIN,Male,2B,4+,N,Any,0,2014,0.5,34693.34532,69386.69064
2639,TRAIN,Male,2B,4+,N,Any,0,2014,0.5,34693.34532,69386.69064
2641,TRAIN,Male,4A,4+,N,Named,4,2013,0.07,4853.237056,69331.95794
2642,TRAIN,Male,4A,4+,N,Named,4,2013,0.07,4853.237056,69331.95794
2643,TRAIN,Male,4A,4+,N,Named,4,2013,0.07,4853.237056,69331.95794
2644,TRAIN,Male,4A,4+,N,Named,4,2013,0.07,4853.237056,69331.95794
2645,TRAIN,Male,4A,4+,N,Named,4,2013,0.07,4853.237056,69331.95794
2646,TRAIN,Female,2B,0,N,Any,0,2013,0.29,20084.39218,69256.52476
2647,TRAIN,Female,2B,0,N,Any,0,2013,0.29,20084.39218,69256.52476
2648,TRAIN,Female,2B,0,N,Any,0,2013,0.29,20084.39218,69256.52476
2649,TRAIN,Female,2B,0,N,Any,0,2013,0.29,20084.39218,69256.52476
2650,TRAIN,Female,2B,0,N,Any,0,2013,0.29,20084.39218,69256.52476
2651,TRAIN,Male,3B,2,N,Named,3,2013,0.2,13835.15418,69175.7709
2652,TRAIN,Male,3B,2,N,Named,3,2013,0.2,13835.15418,69175.7709
2653,TRAIN,Male,3B,2,N,Named,3,2013,0.2,13835.15418,69175.7709
2654,TRAIN,Male,3B,2,N,Named,3,2013,0.2,13835.15418,69175.7709
2656,TRAIN,Female,2B,4+,Y,Named,8,2014,0.11,7602.605015,69114.59105
2657,TRAIN,Female,2B,4+,Y,Named,8,2014,0.11,7602.605015,69114.59105
2659,TRAIN,Female,2B,4+,Y,Named,8,2014,0.11,7602.605015,69114.59105
2661,TRAIN,Female,2B,3,N,Named,4,2014,0.16,11053.81672,69086.3545
2663,TRAIN,Female,2B,3,N,Named,4,2014,0.16,11053.81672,69086.3545
2664,TRAIN,Female,2B,3,N,Named,4,2014,0.16,11053.81672,69086.3545
2665,TRAIN,Female,2B,3,N,Named,4,2014,0.16,11053.81672,69086.3545
2667,TRAIN,Male,1B,4+,N,Named,4,2014,0.35,24178.13881,69080.3966
2670,TRAIN,Male,1B,4+,N,Named,4,2014,0.35,24178.13881,69080.3966
2671,TRAIN,Male,4B,0,N,Any,0,2014,0.11,7591.872474,69017.02249
2672,TRAIN,Male,4B,0,N,Any,0,2014,0.11,7591.872474,69017.02249
2673,TRAIN,Male,4B,0,N,Any,0,2014,0.11,7591.872474,69017.02249
2674,TRAIN,Male,4B,0,N,Any,0,2014,0.11,7591.872474,69017.02249
2675,TRAIN,Male,4B,0,N,Any,0,2014,0.11,7591.872474,69017.02249
2676,TRAIN,Male,1B,4+,Y,Any,4,2013,0.07,4814.195008,68774.2144
2677,TRAIN,Male,1B,4+,Y,Any,4,2013,0.07,4814.195008,68774.2144
2679,TRAIN,Male,1B,4+,Y,Any,4,2013,0.07,4814.195008,68774.2144
2680,TRAIN,Male,1B,4+,Y,Any,4,2013,0.07,4814.195008,68774.2144
2681,TRAIN,Male,2B,3,N,Any,7,2014,0.19,13045.40292,68660.01537
2683,TRAIN,Male,2B,3,N,Any,7,2014,0.19,13045.40292,68660.01537
2684,TRAIN,Male,2B,3,N,Any,7,2014,0.19,13045.40292,68660.01537
2685,TRAIN,Male,2B,3,N,Any,7,2014,0.19,13045.40292,68660.01537
2686,TRAIN,Female,2B,4+,Y,Any,8,2013,0.03,2052.713297,68423.77657
2687,TRAIN,Female,2B,4+,Y,Any,8,2013,0.03,2052.713297,68423.77657
2688,TRAIN,Female,2B,4+,Y,Any,8,2013,0.03,2052.713297,68423.77657
2689,TRAIN,Female,2B,4+,Y,Any,8,2013,0.03,2052.713297,68423.77657
2690,TRAIN,Female,2B,4+,Y,Any,8,2013,0.03,2052.713297,68423.77657
2691,TRAIN,Female,2A,4+,Y,Named,4,2013,0.27,18455.79047,68354.77952
2692,TRAIN,Female,2A,4+,Y,Named,4,2013,0.27,18455.79047,68354.77952
2693,TRAIN,Female,2A,4+,Y,Named,4,2013,0.27,18455.79047,68354.77952
2694,TRAIN,Female,2A,4+,Y,Named,4,2013,0.27,18455.79047,68354.77952
2695,TRAIN,Female,2A,4+,Y,Named,4,2013,0.27,18455.79047,68354.77952
2697,TRAIN,Male,2A,4+,Y,Any,0,2014,0.34,23144.5485,68072.20147
2699,TRAIN,Male,2A,4+,Y,Any,0,2014,0.34,23144.5485,68072.20147
2700,TRAIN,Male,2A,4+,Y,Any,0,2014,0.34,23144.5485,68072.20147
2701,TRAIN,Female,2A,1,N,Any,11,2014,0.03,2041.515847,68050.52823
2702,TRAIN,Female,2A,1,N,Any,11,2014,0.03,2041.515847,68050.52823
2703,TRAIN,Female,2A,1,N,Any,11,2014,0.03,2041.515847,68050.52823
2704,TRAIN,Female,2A,1,N,Any,11,2014,0.03,2041.515847,68050.52823
2705,TRAIN,Female,2A,1,N,Any,11,2014,0.03,2041.515847,68050.52823
2706,TRAIN,Female,3A,0,N,Named,1,2014,0.09,6106.990505,67855.45006
2707,TRAIN,Female,3A,0,N,Named,1,2014,0.09,6106.990505,67855.45006
2708,TRAIN,Female,3A,0,N,Named,1,2014,0.09,6106.990505,67855.45006
2709,TRAIN,Female,3A,0,N,Named,1,2014,0.09,6106.990505,67855.45006
2710,TRAIN,Female,3A,0,N,Named,1,2014,0.09,6106.990505,67855.45006
2711,TRAIN,Male,3A,2,N,Any,4,2014,0.33,22386.67949,67838.4227
2713,TRAIN,Male,3A,2,N,Any,4,2014,0.33,22386.67949,67838.4227
2714,TRAIN,Male,3A,2,N,Any,4,2014,0.33,22386.67949,67838.4227
2715,TRAIN,Male,3A,2,N,Any,4,2014,0.33,22386.67949,67838.4227
2716,TRAIN,Female,1B,0,N,Any,1,2013,0.08,5417.265831,67715.82289
2717,TRAIN,Female,1B,0,N,Any,1,2013,0.08,5417.265831,67715.82289
2718,TRAIN,Female,1B,0,N,Any,1,2013,0.08,5417.265831,67715.82289
2719,TRAIN,Female,1B,0,N,Any,1,2013,0.08,5417.265831,67715.82289
2720,TRAIN,Female,1B,0,N,Any,1,2013,0.08,5417.265831,67715.82289
2721,TRAIN,Male,3B,0,N,Any,10,2013,0.11,7431.861933,67562.38121
2722,TRAIN,Male,3B,0,N,Any,10,2013,0.11,7431.861933,67562.38121
2723,TRAIN,Male,3B,0,N,Any,10,2013,0.11,7431.861933,67562.38121
2724,TRAIN,Male,3B,0,N,Any,10,2013,0.11,7431.861933,67562.38121
2725,TRAIN,Male,3B,0,N,Any,10,2013,0.11,7431.861933,67562.38121
2726,TRAIN,Female,5B,4+,N,Named,1,2014,0.1,6751.05959,67510.5959
2728,TRAIN,Female,5B,4+,N,Named,1,2014,0.1,6751.05959,67510.5959
2729,TRAIN,Female,5B,4+,N,Named,1,2014,0.1,6751.05959,67510.5959
2730,TRAIN,Female,5B,4+,N,Named,1,2014,0.1,6751.05959,67510.5959
2731,TRAIN,Female,2A,4+,N,Named,0,2013,0.19,12822.10882,67484.78326
2732,TRAIN,Female,2A,4+,N,Named,0,2013,0.19,12822.10882,67484.78326
2734,TRAIN,Female,2A,4+,N,Named,0,2013,0.19,12822.10882,67484.78326
2735,TRAIN,Female,2A,4+,N,Named,0,2013,0.19,12822.10882,67484.78326
2736,TRAIN,Female,3A,4+,N,Any,7,2013,0.15,10115.25955,67435.06367
2737,TRAIN,Female,3A,4+,N,Any,7,2013,0.15,10115.25955,67435.06367
2738,TRAIN,Female,3A,4+,N,Any,7,2013,0.15,10115.25955,67435.06367
2739,TRAIN,Female,3A,4+,N,Any,7,2013,0.15,10115.25955,67435.06367
2740,TRAIN,Female,3A,4+,N,Any,7,2013,0.15,10115.25955,67435.06367
2741,TRAIN,Female,3B,1,N,Any,4,2014,0.36,24272.34018,67423.16717
2742,TRAIN,Female,3B,1,N,Any,4,2014,0.36,24272.34018,67423.16717
2743,TRAIN,Female,3B,1,N,Any,4,2014,0.36,24272.34018,67423.16717
2744,TRAIN,Female,3B,1,N,Any,4,2014,0.36,24272.34018,67423.16717
2745,TRAIN,Female,3B,1,N,Any,4,2014,0.36,24272.34018,67423.16717
2746,TRAIN,Female,2A,1,N,Named,6,2014,0.15,10087.07147,67247.14313
2747,TRAIN,Female,2A,1,N,Named,6,2014,0.15,10087.07147,67247.14313
2748,TRAIN,Female,2A,1,N,Named,6,2014,0.15,10087.07147,67247.14313
2750,TRAIN,Female,2A,1,N,Named,6,2014,0.15,10087.07147,67247.14313
2751,TRAIN,Female,3B,1,N,Any,6,2014,0.1,6710.987551,67109.87551
2752,TRAIN,Female,3B,1,N,Any,6,2014,0.1,6710.987551,67109.87551
2753,TRAIN,Female,3B,1,N,Any,6,2014,0.1,6710.987551,67109.87551
2755,TRAIN,Female,3B,1,N,Any,6,2014,0.1,6710.987551,67109.87551
2756,TRAIN,Male,1B,3,N,Named,6,2014,0.02,1340.984266,67049.2133
2757,TRAIN,Male,1B,3,N,Named,6,2014,0.02,1340.984266,67049.2133
2758,TRAIN,Male,1B,3,N,Named,6,2014,0.02,1340.984266,67049.2133
2759,TRAIN,Male,1B,3,N,Named,6,2014,0.02,1340.984266,67049.2133
2760,TRAIN,Male,1B,3,N,Named,6,2014,0.02,1340.984266,67049.2133
2762,TRAIN,Male,5A,4+,Y,Named,2,2013,0.24,16050.70782,66877.94925
2763,TRAIN,Male,5A,4+,Y,Named,2,2013,0.24,16050.70782,66877.94925
2764,TRAIN,Male,5A,4+,Y,Named,2,2013,0.24,16050.70782,66877.94925
2765,TRAIN,Male,5A,4+,Y,Named,2,2013,0.24,16050.70782,66877.94925
2766,TRAIN,Male,5A,1,N,Any,5,2013,0.2,13358.06167,66790.30835
2768,TRAIN,Male,5A,1,N,Any,5,2013,0.2,13358.06167,66790.30835
2769,TRAIN,Male,5A,1,N,Any,5,2013,0.2,13358.06167,66790.30835
2770,TRAIN,Male,5A,1,N,Any,5,2013,0.2,13358.06167,66790.30835
2771,TRAIN,Male,3A,4+,N,Any,0,2014,0.2,13326.08219,66630.41095
2772,TRAIN,Male,3A,4+,N,Any,0,2014,0.2,13326.08219,66630.41095
2773,TRAIN,Male,3A,4+,N,Any,0,2014,0.2,13326.08219,66630.41095
2774,TRAIN,Male,3A,4+,N,Any,0,2014,0.2,13326.08219,66630.41095
2775,TRAIN,Male,3A,4+,N,Any,0,2014,0.2,13326.08219,66630.41095
2776,TRAIN,Male,2B,2,N,Any,9,2014,0.13,8654.568966,66573.60743
2780,TRAIN,Male,2B,2,N,Any,9,2014,0.13,8654.568966,66573.60743
2781,TRAIN,Female,2A,0,N,Named,6,2013,0.18,11950.50005,66391.66694
2783,TRAIN,Female,2A,0,N,Named,6,2013,0.18,11950.50005,66391.66694
2784,TRAIN,Female,2A,0,N,Named,6,2013,0.18,11950.50005,66391.66694
2785,TRAIN,Female,2A,0,N,Named,6,2013,0.18,11950.50005,66391.66694
2786,TRAIN,Male,1B,2,N,Named,0,2013,0.23,15263.45895,66362.865
2787,TRAIN,Male,1B,2,N,Named,0,2013,0.23,15263.45895,66362.865
2788,TRAIN,Male,1B,2,N,Named,0,2013,0.23,15263.45895,66362.865
2789,TRAIN,Male,1B,2,N,Named,0,2013,0.23,15263.45895,66362.865
2790,TRAIN,Male,1B,2,N,Named,0,2013,0.23,15263.45895,66362.865
2791,TRAIN,Male,1B,4+,N,Named,2,2013,0.11,7298.749029,66352.2639
2792,TRAIN,Male,1B,4+,N,Named,2,2013,0.11,7298.749029,66352.2639
2793,TRAIN,Male,1B,4+,N,Named,2,2013,0.11,7298.749029,66352.2639
2794,TRAIN,Male,1B,4+,N,Named,2,2013,0.11,7298.749029,66352.2639
2795,TRAIN,Male,1B,4+,N,Named,2,2013,0.11,7298.749029,66352.2639
2796,TRAIN,Female,5A,0,N,Named,0,2014,0.17,11238.54474,66109.08671
2797,TRAIN,Female,5A,0,N,Named,0,2014,0.17,11238.54474,66109.08671
2798,TRAIN,Female,5A,0,N,Named,0,2014,0.17,11238.54474,66109.08671
2799,TRAIN,Female,5A,0,N,Named,0,2014,0.17,11238.54474,66109.08671
2800,TRAIN,Female,5A,0,N,Named,0,2014,0.17,11238.54474,66109.08671
2801,TRAIN,Female,5A,1,N,Named,1,2013,0.18,11898.17974,66100.99856
2802,TRAIN,Female,5A,1,N,Named,1,2013,0.18,11898.17974,66100.99856
2803,TRAIN,Female,5A,1,N,Named,1,2013,0.18,11898.17974,66100.99856
2804,TRAIN,Female,5A,1,N,Named,1,2013,0.18,11898.17974,66100.99856
2805,TRAIN,Female,5A,1,N,Named,1,2013,0.18,11898.17974,66100.99856
2806,TRAIN,Male,4A,0,N,Any,0,2013,0.15,9890.91641,65939.44273
2807,TRAIN,Male,4A,0,N,Any,0,2013,0.15,9890.91641,65939.44273
2809,TRAIN,Male,4A,0,N,Any,0,2013,0.15,9890.91641,65939.44273
2810,TRAIN,Male,4A,0,N,Any,0,2013,0.15,9890.91641,65939.44273
2812,TRAIN,Male,4B,4+,Y,Any,9,2014,0.11,7252.980843,65936.18948
2813,TRAIN,Male,4B,4+,Y,Any,9,2014,0.11,7252.980843,65936.18948
2814,TRAIN,Male,4B,4+,Y,Any,9,2014,0.11,7252.980843,65936.18948
2815,TRAIN,Male,4B,4+,Y,Any,9,2014,0.11,7252.980843,65936.18948
2816,TRAIN,Female,6A,0,N,Named,7,2014,0.28,18453.7867,65906.38107
2817,TRAIN,Female,6A,0,N,Named,7,2014,0.28,18453.7867,65906.38107
2818,TRAIN,Female,6A,0,N,Named,7,2014,0.28,18453.7867,65906.38107
2819,TRAIN,Female,6A,0,N,Named,7,2014,0.28,18453.7867,65906.38107
2820,TRAIN,Female,6A,0,N,Named,7,2014,0.28,18453.7867,65906.38107
2821,TRAIN,Female,2B,1,N,Named,8,2014,0.12,7893.083555,65775.69629
2824,TRAIN,Female,2B,1,N,Named,8,2014,0.12,7893.083555,65775.69629
2827,TRAIN,Female,4B,0,N,Named,4,2013,0.13,8538.317538,65679.36568
2829,TRAIN,Female,4B,0,N,Named,4,2013,0.13,8538.317538,65679.36568
2830,TRAIN,Female,4B,0,N,Named,4,2013,0.13,8538.317538,65679.36568
2831,TRAIN,Male,2A,2,N,Named,1,2013,0.1,6558.601641,65586.01641
2832,TRAIN,Male,2A,2,N,Named,1,2013,0.1,6558.601641,65586.01641
2834,TRAIN,Male,2A,2,N,Named,1,2013,0.1,6558.601641,65586.01641
2836,TRAIN,Female,1B,4+,N,Named,7,2013,0.2,13111.78628,65558.9314
2838,TRAIN,Female,1B,4+,N,Named,7,2013,0.2,13111.78628,65558.9314
2839,TRAIN,Female,1B,4+,N,Named,7,2013,0.2,13111.78628,65558.9314
2840,TRAIN,Female,1B,4+,N,Named,7,2013,0.2,13111.78628,65558.9314
2841,TRAIN,Male,3A,2,N,Any,7,2013,0.02,1310.65014,65532.507
2842,TRAIN,Male,3A,2,N,Any,7,2013,0.02,1310.65014,65532.507
2843,TRAIN,Male,3A,2,N,Any,7,2013,0.02,1310.65014,65532.507
2844,TRAIN,Male,3A,2,N,Any,7,2013,0.02,1310.65014,65532.507
2845,TRAIN,Male,3A,2,N,Any,7,2013,0.02,1310.65014,65532.507
2846,TRAIN,Female,5A,4+,Y,Named,10,2014,0.07,4583.728038,65481.82911
2847,TRAIN,Female,5A,4+,Y,Named,10,2014,0.07,4583.728038,65481.82911
2848,TRAIN,Female,5A,4+,Y,Named,10,2014,0.07,4583.728038,65481.82911
2849,TRAIN,Female,5A,4+,Y,Named,10,2014,0.07,4583.728038,65481.82911
2850,TRAIN,Female,5A,4+,Y,Named,10,2014,0.07,4583.728038,65481.82911
2851,TRAIN,Male,3A,0,N,Any,6,2014,0.15,9821.14945,65474.32967
2852,TRAIN,Male,3A,0,N,Any,6,2014,0.15,9821.14945,65474.32967
2853,TRAIN,Male,3A,0,N,Any,6,2014,0.15,9821.14945,65474.32967
2854,TRAIN,Male,3A,0,N,Any,6,2014,0.15,9821.14945,65474.32967
2856,TRAIN,Female,2B,1,N,Any,10,2013,0.06,3908.03634,65133.939
2858,TRAIN,Female,2B,1,N,Any,10,2013,0.06,3908.03634,65133.939
2859,TRAIN,Female,2B,1,N,Any,10,2013,0.06,3908.03634,65133.939
2860,TRAIN,Female,2B,1,N,Any,10,2013,0.06,3908.03634,65133.939
2862,TRAIN,Female,6A,1,N,Any,1,2014,0.1,6506.369334,65063.69334
2863,TRAIN,Female,6A,1,N,Any,1,2014,0.1,6506.369334,65063.69334
2864,TRAIN,Female,6A,1,N,Any,1,2014,0.1,6506.369334,65063.69334
2865,TRAIN,Female,6A,1,N,Any,1,2014,0.1,6506.369334,65063.69334
2867,TRAIN,Male,5A,4+,Y,Named,15,2013,0.02,1299.684015,64984.20075
2868,TRAIN,Male,5A,4+,Y,Named,15,2013,0.02,1299.684015,64984.20075
2869,TRAIN,Male,5A,4+,Y,Named,15,2013,0.02,1299.684015,64984.20075
2870,TRAIN,Male,5A,4+,Y,Named,15,2013,0.02,1299.684015,64984.20075
2871,TRAIN,Female,3A,4+,Y,Named,4,2014,0.11,7147.171994,64974.29085
2872,TRAIN,Female,3A,4+,Y,Named,4,2014,0.11,7147.171994,64974.29085
2873,TRAIN,Female,3A,4+,Y,Named,4,2014,0.11,7147.171994,64974.29085
2876,TRAIN,Male,3A,1,N,Any,3,2014,0.33,21366.67984,64747.51467
2877,TRAIN,Male,3A,1,N,Any,3,2014,0.33,21366.67984,64747.51467
2878,TRAIN,Male,3A,1,N,Any,3,2014,0.33,21366.67984,64747.51467
2879,TRAIN,Male,3A,1,N,Any,3,2014,0.33,21366.67984,64747.51467
2880,TRAIN,Male,3A,1,N,Any,3,2014,0.33,21366.67984,64747.51467
2881,TRAIN,Male,4B,1,N,Any,8,2013,0.06,3876.393123,64606.55205
2882,TRAIN,Male,4B,1,N,Any,8,2013,0.06,3876.393123,64606.55205
2885,TRAIN,Male,4B,1,N,Any,8,2013,0.06,3876.393123,64606.55205
2886,TRAIN,Female,4A,3,N,Named,4,2013,0.14,9017.193691,64408.52636
2888,TRAIN,Female,4A,3,N,Named,4,2013,0.14,9017.193691,64408.52636
2889,TRAIN,Female,4A,3,N,Named,4,2013,0.14,9017.193691,64408.52636
2890,TRAIN,Female,4A,3,N,Named,4,2013,0.14,9017.193691,64408.52636
2891,TRAIN,Male,2A,4+,N,Named,7,2013,0.11,7061.590057,64196.27325
2892,TRAIN,Male,2A,4+,N,Named,7,2013,0.11,7061.590057,64196.27325
2893,TRAIN,Male,2A,4+,N,Named,7,2013,0.11,7061.590057,64196.27325
2894,TRAIN,Male,2A,4+,N,Named,7,2013,0.11,7061.590057,64196.27325
2895,TRAIN,Male,2A,4+,N,Named,7,2013,0.11,7061.590057,64196.27325
2896,TRAIN,Male,5B,2,N,Named,5,2014,0.15,9620.614265,64137.42843
2897,TRAIN,Male,5B,2,N,Named,5,2014,0.15,9620.614265,64137.42843
2898,TRAIN,Male,5B,2,N,Named,5,2014,0.15,9620.614265,64137.42843
2899,TRAIN,Male,5B,2,N,Named,5,2014,0.15,9620.614265,64137.42843
2900,TRAIN,Male,5B,2,N,Named,5,2014,0.15,9620.614265,64137.42843
2901,TRAIN,Female,1B,0,N,Any,4,2013,0.16,10246.78699,64042.41869
2903,TRAIN,Female,1B,0,N,Any,4,2013,0.16,10246.78699,64042.41869
2904,TRAIN,Female,1B,0,N,Any,4,2013,0.16,10246.78699,64042.41869
2906,TRAIN,Male,2B,0,N,Named,1,2013,0.12,7671.002735,63925.02279
2907,TRAIN,Male,2B,0,N,Named,1,2013,0.12,7671.002735,63925.02279
2908,TRAIN,Male,2B,0,N,Named,1,2013,0.12,7671.002735,63925.02279
2910,TRAIN,Male,2B,0,N,Named,1,2013,0.12,7671.002735,63925.02279
2912,TRAIN,Female,2B,0,N,Named,0,2014,0.15,9559.835422,63732.23615
2913,TRAIN,Female,2B,0,N,Named,0,2014,0.15,9559.835422,63732.23615
2914,TRAIN,Female,2B,0,N,Named,0,2014,0.15,9559.835422,63732.23615
2915,TRAIN,Female,2B,0,N,Named,0,2014,0.15,9559.835422,63732.23615
2917,TRAIN,Male,5A,0,N,Named,2,2013,0.25,15926.7774,63707.1096
2918,TRAIN,Male,5A,0,N,Named,2,2013,0.25,15926.7774,63707.1096
2919,TRAIN,Male,5A,0,N,Named,2,2013,0.25,15926.7774,63707.1096
2920,TRAIN,Male,5A,0,N,Named,2,2013,0.25,15926.7774,63707.1096
2921,TRAIN,Female,2A,1,N,Named,2,2013,0.03,1910.814279,63693.8093
2922,TRAIN,Female,2A,1,N,Named,2,2013,0.03,1910.814279,63693.8093
2923,TRAIN,Female,2A,1,N,Named,2,2013,0.03,1910.814279,63693.8093
2926,TRAIN,Female,4A,3,N,Any,1,2013,0.15,9551.62714,63677.51427
2929,TRAIN,Female,4A,3,N,Any,1,2013,0.15,9551.62714,63677.51427
2930,TRAIN,Female,4A,3,N,Any,1,2013,0.15,9551.62714,63677.51427
2931,TRAIN,Female,1A,1,N,Named,6,2014,0.17,10820.79227,63651.71924
2932,TRAIN,Female,1A,1,N,Named,6,2014,0.17,10820.79227,63651.71924
2933,TRAIN,Female,1A,1,N,Named,6,2014,0.17,10820.79227,63651.71924
2934,TRAIN,Female,1A,1,N,Named,6,2014,0.17,10820.79227,63651.71924
2935,TRAIN,Female,1A,1,N,Named,6,2014,0.17,10820.79227,63651.71924
2936,TRAIN,Male,2A,2,N,Any,9,2013,0.08,5091.783309,63647.29136
2937,TRAIN,Male,2A,2,N,Any,9,2013,0.08,5091.783309,63647.29136
2938,TRAIN,Male,2A,2,N,Any,9,2013,0.08,5091.783309,63647.29136
